lon,lat,temperature_2m,precipitation,cloud_cover,wind_speed_10m,last_updated
8.625,41.8125,26.3,0.0,0,0.67,2026-09-15T23:22:07Z
8.875,41.8125,16.5,0.0,0,1.75,2026-09-15T23:22:07Z
9.125,41.8125,15.3,0.0,9,0.92,2026-09-15T23:22:07Z
9.3125,41.8125,19.7,0.0,0,2.0,2026-09-15T23:22:07Z
9.625,41.8125,26.2,0.0,0,1.44,2026-09-15T23:22:07Z
-5.125,42.0625,15.9,0.0,97,3.41,2026-09-15T23:22:07Z
-4.875,42.0625,15.6,0.0,69,3.4,2026-09-15T23:22:07Z
-4.625,42.0625,16.2,0.0,53,5.52,2026-09-15T23:22:07Z
-4.375,42.0625,15.5,0.0,40,7.08,2026-09-15T23:22:07Z
-4.125,42.0625,15.9,0.0,41,6.81,2026-09-15T23:22:07Z
-3.875,42.0625,15.8,0.0,23,6.99,2026-09-15T23:22:07Z
-3.625,42.0625,15.3,0.0,0,4.47,2026-09-15T23:22:07Z
-3.375,42.0625,15.8,0.0,0,1.61,2026-09-15T23:22:07Z
-3.125,42.0625,13.2,0.0,19,4.25,2026-09-15T23:22:07Z
-2.875,42.0625,12.0,0.0,73,2.46,2026-09-15T23:22:07Z
-2.625,42.0625,9.5,0.0,77,2.33,2026-09-15T23:22:07Z
-2.375,42.0625,13.4,0.0,32,2.69,2026-09-15T23:22:07Z
-2.125,42.0625,15.1,0.0,34,3.55,2026-09-15T23:22:07Z
-1.875,42.0625,17.4,0.0,10,3.68,2026-09-15T23:22:07Z
-1.625,42.0625,19.0,0.0,43,5.59,2026-09-15T23:22:07Z
-1.375,42.0625,18.2,0.0,5,7.81,2026-09-15T23:22:07Z
-1.125,42.0625,19.6,0.0,0,5.86,2026-09-15T23:22:07Z
-0.875,42.0625,19.2,0.0,2,8.66,2026-09-15T23:22:07Z
-0.625,42.0625,20.2,0.0,3,6.39,2026-09-15T23:22:07Z
-0.375,42.0625,21.5,0.0,0,2.38,2026-09-15T23:22:07Z
-0.125,42.0625,19.8,0.0,0,1.17,2026-09-15T23:22:07Z
0.125,42.0625,22.6,0.0,0,0.76,2026-09-15T23:22:07Z
0.375,42.0625,19.4,0.0,0,1.77,2026-09-15T23:22:07Z
0.625,42.0625,16.4,0.0,0,1.7,2026-09-15T23:22:07Z
0.875,42.0625,21.1,0.0,0,1.77,2026-09-15T23:22:07Z
1.125,42.125,15.8,0.0,0,2.02,2026-09-15T23:22:07Z
1.3125,42.125,17.6,0.0,0,1.48,2026-09-15T23:22:07Z
1.625,42.125,15.2,0.0,11,1.84,2026-09-15T23:22:07Z
1.875,42.0625,20.1,0.0,53,1.9,2026-09-15T23:22:07Z
2.125,42.0625,17.8,0.0,60,1.32,2026-09-15T23:22:07Z
2.375,42.0625,18.8,0.0,71,1.33,2026-09-15T23:22:07Z
2.625,42.0625,18.6,0.0,55,1.12,2026-09-15T23:22:07Z
2.875,42.0625,20.7,0.0,45,0.81,2026-09-15T23:22:07Z
3.125,42.0625,21.4,0.0,25,0.22,2026-09-15T23:22:07Z
3.375,42.0625,24.2,0.0,3,2.75,2026-09-15T23:22:07Z
3.625,42.0625,24.1,0.0,14,2.82,2026-09-15T23:22:07Z
3.875,42.0625,24.1,0.0,31,2.46,2026-09-15T23:22:07Z
4.125,42.0625,24.5,0.0,10,2.69,2026-09-15T23:22:07Z
4.375,42.0625,24.4,0.0,4,2.56,2026-09-15T23:22:07Z
4.625,42.0625,24.4,0.0,12,2.98,2026-09-15T23:22:07Z
4.875,42.0625,24.4,0.0,21,3.69,2026-09-15T23:22:07Z
5.125,42.0625,24.4,0.0,38,3.83,2026-09-15T23:22:07Z
5.375,42.0625,24.6,0.0,31,3.82,2026-09-15T23:22:07Z
5.625,42.0625,24.6,0.0,4,3.4,2026-09-15T23:22:07Z
5.875,42.0625,24.7,0.0,3,3.56,2026-09-15T23:22:07Z
6.125,42.0625,25.0,0.0,9,3.72,2026-09-15T23:22:07Z
6.375,42.0625,25.1,0.0,12,3.58,2026-09-15T23:22:07Z
6.625,42.0625,25.1,0.0,4,3.38,2026-09-15T23:22:07Z
6.875,42.0625,25.0,0.0,0,2.97,2026-09-15T23:22:07Z
7.125,42.0625,25.0,0.0,0,2.52,2026-09-15T23:22:07Z
7.375,42.0625,24.9,0.0,1,2.25,2026-09-15T23:22:07Z
7.625,42.0625,25.0,0.0,0,2.02,2026-09-15T23:22:07Z
7.875,42.0625,24.9,0.0,2,1.65,2026-09-15T23:22:07Z
8.125,42.0625,25.2,0.0,0,1.32,2026-09-15T23:22:07Z
8.375,42.0625,25.4,0.0,0,0.85,2026-09-15T23:22:07Z
8.625,42.125,22.8,0.0,0,2.42,2026-09-15T23:22:07Z
8.875,42.0625,17.4,0.0,15,2.19,2026-09-15T23:22:07Z
9.125,42.125,14.1,0.0,0,1.3,2026-09-15T23:22:07Z
9.375,42.0625,20.0,0.0,6,1.92,2026-09-15T23:22:07Z
9.625,42.0625,25.5,0.0,0,1.42,2026-09-15T23:22:07Z
-5.14,42.33,17.5,0.0,100,6.13,2026-09-15T23:22:07Z
-4.89,42.33,15.3,0.0,100,4.51,2026-09-15T23:22:07Z
-4.64,42.33,15.5,0.0,41,6.19,2026-09-15T23:22:07Z
-4.39,42.33,15.2,0.0,86,8.02,2026-09-15T23:22:07Z
-4.14,42.33,15.6,0.0,100,8.07,2026-09-15T23:22:07Z
-3.89,42.33,14.6,0.0,100,6.9,2026-09-15T23:22:07Z
-3.64,42.33,14.3,0.0,33,8.37,2026-09-15T23:22:07Z
-3.39,42.33,12.8,0.0,41,5.1,2026-09-15T23:22:07Z
-3.14,42.33,12.5,0.0,100,2.65,2026-09-15T23:22:07Z
-2.89,42.33,14.1,0.0,100,1.41,2026-09-15T23:22:07Z
-2.64,42.33,11.6,0.0,100,2.35,2026-09-15T23:22:07Z
-2.39,42.33,15.9,0.0,85,0.1,2026-09-15T23:22:07Z
-2.14,42.33,17.9,0.0,21,6.29,2026-09-15T23:22:07Z
-1.89,42.33,18.9,0.0,22,4.84,2026-09-15T23:22:07Z
-1.64,42.33,19.5,0.0,11,6.05,2026-09-15T23:22:07Z
-1.39,42.33,19.8,0.0,1,5.67,2026-09-15T23:22:07Z
-1.14,42.33,17.8,0.0,0,4.83,2026-09-15T23:22:07Z
-0.89,42.33,18.8,0.0,0,4.35,2026-09-15T23:22:07Z
-0.64,42.33,18.2,0.0,0,8.1,2026-09-15T23:22:07Z
-0.39,42.33,17.6,0.0,0,2.5,2026-09-15T23:22:07Z
-0.14,42.33,17.8,0.0,0,2.31,2026-09-15T23:22:07Z
0.11,42.33,22.3,0.0,0,1.52,2026-09-15T23:22:07Z
0.36,42.33,20.3,0.0,0,0.28,2026-09-15T23:22:07Z
0.61,42.33,15.0,0.0,0,1.14,2026-09-15T23:22:07Z
0.86,42.33,17.1,0.0,0,0.91,2026-09-15T23:22:07Z
1.11,42.33,18.6,0.0,0,0.92,2026-09-15T23:22:07Z
1.36,42.33,18.6,0.0,0,1.2,2026-09-15T23:22:07Z
1.61,42.33,16.1,0.0,0,1.25,2026-09-15T23:22:07Z
1.86,42.33,15.1,0.0,0,1.88,2026-09-15T23:22:07Z
2.11,42.33,15.2,0.0,0,1.14,2026-09-15T23:22:07Z
2.36,42.33,15.0,0.0,0,1.41,2026-09-15T23:22:07Z
2.61,42.33,19.5,0.0,0,1.06,2026-09-15T23:22:07Z
2.86,42.33,24.0,0.0,0,3.04,2026-09-15T23:22:07Z
3.11,42.33,23.9,0.0,2,0.5,2026-09-15T23:22:07Z
3.36,42.33,23.4,0.0,0,7.64,2026-09-15T23:22:07Z
3.61,42.33,23.2,0.0,0,6.8,2026-09-15T23:22:07Z
3.86,42.33,23.7,0.0,0,4.34,2026-09-15T23:22:07Z
4.11,42.33,24.1,0.0,0,5.15,2026-09-15T23:22:07Z
4.36,42.33,24.2,0.0,0,4.88,2026-09-15T23:22:07Z
4.61,42.33,24.2,0.0,1,4.94,2026-09-15T23:22:07Z
4.86,42.33,24.2,0.0,1,4.11,2026-09-15T23:22:07Z
5.11,42.33,24.2,0.0,2,3.5,2026-09-15T23:22:07Z
5.36,42.33,24.3,0.0,0,2.61,2026-09-15T23:22:07Z
5.61,42.33,24.2,0.0,0,1.2,2026-09-15T23:22:07Z
5.86,42.33,24.2,0.0,0,1.06,2026-09-15T23:22:07Z
6.11,42.33,24.5,0.0,0,2.06,2026-09-15T23:22:07Z
6.36,42.33,24.8,0.0,0,3.22,2026-09-15T23:22:07Z
6.61,42.33,25.1,0.0,0,4.02,2026-09-15T23:22:07Z
6.86,42.33,25.0,0.0,0,4.06,2026-09-15T23:22:07Z
7.11,42.33,24.9,0.0,0,3.61,2026-09-15T23:22:07Z
7.36,42.33,24.6,0.0,0,2.77,2026-09-15T23:22:07Z
7.61,42.33,24.5,0.0,0,2.12,2026-09-15T23:22:07Z
7.86,42.33,24.5,0.0,2,2.06,2026-09-15T23:22:07Z
8.11,42.33,25.0,0.0,12,1.91,2026-09-15T23:22:07Z
8.375,42.3125,25.3,0.0,19,2.02,2026-09-15T23:22:07Z
8.625,42.375,22.2,0.0,15,1.28,2026-09-15T23:22:07Z
8.875,42.3125,9.8,0.0,1,0.67,2026-09-15T23:22:07Z
9.0625,42.25,14.1,0.0,0,2.11,2026-09-15T23:22:07Z
9.375,42.3125,14.1,0.0,0,0.92,2026-09-15T23:22:07Z
9.625,42.3125,26.0,0.0,0,1.25,2026-09-15T23:22:07Z
-5.14,42.58,16.1,0.0,100,3.01,2026-09-15T23:22:07Z
-4.89,42.58,15.6,0.0,100,2.05,2026-09-15T23:22:07Z
-4.64,42.58,15.2,0.0,100,3.1,2026-09-15T23:22:07Z
-4.39,42.58,15.0,0.0,35,5.41,2026-09-15T23:22:07Z
-4.14,42.58,14.9,0.0,56,7.64,2026-09-15T23:22:07Z
-3.89,42.58,13.5,0.0,100,5.32,2026-09-15T23:22:07Z
-3.64,42.58,13.8,0.0,100,4.91,2026-09-15T23:22:07Z
-3.39,42.58,15.1,0.0,100,2.31,2026-09-15T23:22:07Z
-3.14,42.58,13.9,0.0,54,2.58,2026-09-15T23:22:07Z
-2.89,42.58,16.8,0.0,31,1.8,2026-09-15T23:22:07Z
-2.64,42.58,16.4,0.0,1,5.1,2026-09-15T23:22:07Z
-2.39,42.58,15.9,0.0,1,6.33,2026-09-15T23:22:07Z
-2.14,42.58,17.7,0.0,0,3.82,2026-09-15T23:22:07Z
-1.89,42.58,18.2,0.0,0,2.11,2026-09-15T23:22:07Z
-1.64,42.58,17.3,0.0,100,6.16,2026-09-15T23:22:07Z
-1.39,42.58,18.5,0.0,1,6.96,2026-09-15T23:22:07Z
-1.14,42.58,16.3,0.0,0,2.73,2026-09-15T23:22:07Z
-0.89,42.58,18.5,0.0,0,3.06,2026-09-15T23:22:07Z
-0.64,42.58,15.9,0.0,0,0.67,2026-09-15T23:22:07Z
-0.39,42.58,16.7,0.0,0,1.04,2026-09-15T23:22:07Z
-0.15,42.58,17.2,0.0,0,0.73,2026-09-15T23:22:07Z
0.11,42.58,14.8,0.0,0,0.36,2026-09-15T23:22:07Z
0.36,42.58,16.5,0.0,0,1.87,2026-09-15T23:22:07Z
0.61,42.58,7.8,0.0,0,0.82,2026-09-15T23:22:07Z
0.86,42.58,11.7,0.0,0,0.71,2026-09-15T23:22:07Z
1.11,42.58,13.7,0.0,0,2.56,2026-09-15T23:22:07Z
1.36,42.58,12.5,0.0,0,1.17,2026-09-15T23:22:07Z
1.61,42.58,10.8,0.0,0,1.3,2026-09-15T23:22:07Z
1.86,42.58,6.5,0.0,0,1.04,2026-09-15T23:22:07Z
2.11,42.58,12.3,0.0,20,1.58,2026-09-15T23:22:07Z
2.36,42.58,19.8,0.0,0,0.64,2026-09-15T23:22:07Z
2.61,42.58,21.3,0.0,0,1.56,2026-09-15T23:22:07Z
2.86,42.58,24.4,0.0,0,7.87,2026-09-15T23:22:07Z
3.11,42.58,24.0,0.0,0,5.71,2026-09-15T23:22:07Z
3.36,42.58,23.8,0.0,0,6.24,2026-09-15T23:22:07Z
3.61,42.58,23.8,0.0,0,8.52,2026-09-15T23:22:07Z
3.86,42.58,23.7,0.0,0,7.15,2026-09-15T23:22:07Z
4.11,42.58,23.8,0.0,0,6.12,2026-09-15T23:22:07Z
4.36,42.58,23.9,0.0,0,5.68,2026-09-15T23:22:07Z
4.61,42.58,23.8,0.0,0,4.65,2026-09-15T23:22:07Z
4.86,42.58,23.4,0.0,0,2.97,2026-09-15T23:22:07Z
5.11,42.58,23.0,0.0,6,1.0,2026-09-15T23:22:07Z
5.36,42.58,22.7,0.0,1,1.64,2026-09-15T23:22:07Z
5.61,42.58,23.6,0.0,0,0.3,2026-09-15T23:22:07Z
5.86,42.58,24.1,0.0,0,2.04,2026-09-15T23:22:07Z
6.11,42.58,23.8,0.0,0,2.72,2026-09-15T23:22:07Z
6.36,42.58,23.9,0.0,0,3.44,2026-09-15T23:22:07Z
6.61,42.58,24.3,0.0,0,3.96,2026-09-15T23:22:07Z
6.86,42.58,24.5,0.0,0,4.32,2026-09-15T23:22:07Z
7.11,42.58,24.6,0.0,0,4.01,2026-09-15T23:22:07Z
7.36,42.58,24.6,0.0,0,4.22,2026-09-15T23:22:07Z
7.61,42.58,24.7,0.0,0,2.98,2026-09-15T23:22:07Z
7.86,42.58,24.5,0.0,5,2.55,2026-09-15T23:22:07Z
